ab	ac	ad	ae	af	ag	ah	ai	aj	bc	bd	be	bf	bg	bh	bi	bj	cd	ce	cf	cg	ch	ci	cj	de	df	dg	dh	di	dj	ef	eg	eh	ei	ej	fg	fh	fi	fj	gh	gi	gj	hi	hj	ij	abc	abd	abe	abf	abg	abh	abi	abj	acd	ace	acf	acg	ach	aci	acj	ade	adf	adg	adh	adi	adj	aef	aeg	aeh	aei	aej	afg	afh	afi	afj	agh	agi	agj	ahi	ahj	aij	bcd	bce	bcf	bcg	bch	bci	bcj	bde	bdf	bdg	bdh	bdi	bdj	bef	beg	beh	bei	bej	bfg	bfh	bfi	bfj	bgh	bgi	bgj	bhi	bhj	bij	cde	cdf	cdg	cdh	cdi	cdj	cef	ceg	ceh	cei	cej	cfg	cfh	cfi	cfj	cgh	cgi	cgj	chi	chj	cij	def	deg	deh	dei	dej	dfg	dfh	dfi	dfj	dgh	dgi	dgj	dhi	dhj	dij	efg	efh	efi	efj	egh	egi	egj	ehi	ehj	eij	fgh	fgi	fgj	fhi	fhj	fij	ghi	ghj	gij	hij
1303	15.03	5.705	3.995	2.625	1.46	14.725	1.91	8.365	9.41	18.815	17.105	15.735	14.57	27.835	15.02	21.475	22.52	7.78	6.41	5.245	18.51	5.695	12.15	13.195	4.7	3.535	16.8	3.985	10.44	11.485	2.165	15.43	2.615	9.07	10.115	14.265	1.45	7.905	8.95	14.715	21.17	22.215	8.355	9.4	15.855	13.1833333333333	12.0433333333333	11.13	10.3533333333333	19.1966666666667	10.6533333333333	14.9566666666667	15.6533333333333	5.82666666666667	4.91333333333333	4.13666666666667	12.98	4.43666666666667	8.74	9.43666666666667	3.77333333333333	2.99666666666667	11.84	3.29666666666667	7.6	8.29666666666667	2.08333333333333	10.9266666666667	2.38333333333333	6.68666666666667	7.38333333333333	10.15	1.60666666666667	5.91	6.60666666666667	10.45	14.7533333333333	15.45	6.21	6.90666666666667	11.21	14.5666666666667	13.6533333333333	12.8766666666667	21.72	13.1766666666667	17.48	18.1766666666667	12.5133333333333	11.7366666666667	20.58	12.0366666666667	16.34	17.0366666666667	10.8233333333333	19.6666666666667	11.1233333333333	15.4266666666667	16.1233333333333	18.89	10.3466666666667	14.65	15.3466666666667	19.19	23.4933333333333	24.19	14.95	15.6466666666667	19.95	6.29666666666667	5.52	14.3633333333333	5.82	10.1233333333333	10.82	4.60666666666667	13.45	4.90666666666667	9.21	9.90666666666667	12.6733333333333	4.13	8.43333333333333	9.13	12.9733333333333	17.2766666666667	17.9733333333333	8.73333333333333	9.43	13.7333333333333	3.46666666666667	12.31	3.76666666666667	8.07	8.76666666666667	11.5333333333333	2.99	7.29333333333333	7.99	11.8333333333333	16.1366666666667	16.8333333333333	7.59333333333333	8.29	12.5933333333333	10.62	2.07666666666667	6.38	7.07666666666667	10.92	15.2233333333333	15.92	6.68	7.37666666666667	11.68	10.1433333333333	14.4466666666667	15.1433333333333	5.90333333333333	6.6	10.9033333333333	14.7466666666667	15.4433333333333	19.7466666666667	11.2033333333333
1304	18.86	21.43	25.885	19.045	17.565	19.5	21.76	20.225	23.11	8	12.455	5.615	4.135	6.07	8.33	6.795	9.68	15.025	8.185	6.705	8.64	10.9	9.365	12.25	12.64	11.16	13.095	15.355	13.82	16.705	4.32	6.255	8.515	6.98	9.865	4.775	7.035	5.5	8.385	8.97	7.435	10.32	9.695	12.58	11.045	16.0966666666667	19.0666666666667	14.5066666666667	13.52	14.81	16.3166666666667	15.2933333333333	17.2166666666667	20.78	16.22	15.2333333333333	16.5233333333333	18.03	17.0066666666667	18.93	19.19	18.2033333333333	19.4933333333333	21	19.9766666666667	21.9	13.6433333333333	14.9333333333333	16.44	15.4166666666667	17.34	13.9466666666667	15.4533333333333	14.43	16.3533333333333	16.7433333333333	15.72	17.6433333333333	17.2266666666667	19.15	18.1266666666667	11.8266666666667	7.26666666666667	6.28	7.57	9.07666666666667	8.05333333333333	9.97666666666667	10.2366666666667	9.25	10.54	12.0466666666667	11.0233333333333	12.9466666666667	4.69	5.98	7.48666666666667	6.46333333333333	8.38666666666667	4.99333333333333	6.5	5.47666666666667	7.4	7.79	6.76666666666667	8.69	8.27333333333333	10.1966666666667	9.17333333333333	11.95	10.9633333333333	12.2533333333333	13.76	12.7366666666667	14.66	6.40333333333333	7.69333333333333	9.2	8.17666666666667	10.1	6.70666666666667	8.21333333333333	7.19	9.11333333333333	9.50333333333333	8.48	10.4033333333333	9.98666666666667	11.91	10.8866666666667	9.37333333333333	10.6633333333333	12.17	11.1466666666667	13.07	9.67666666666667	11.1833333333333	10.16	12.0833333333333	12.4733333333333	11.45	13.3733333333333	12.9566666666667	14.88	13.8566666666667	5.11666666666667	6.62333333333333	5.6	7.52333333333333	7.91333333333333	6.89	8.81333333333333	8.39666666666667	10.32	9.29666666666667	6.92666666666667	5.90333333333333	7.82666666666667	7.41	9.33333333333333	8.31	8.7	10.6233333333333	9.6	11.1066666666667
1305	19.295	15.145	17.03	15.085	15.865	16.295	17.155	20.53	15.465	5.54	7.425	5.48	6.26	6.69	7.55	10.925	5.86	3.275	1.33	2.11	2.54	3.4	6.775	1.71	3.215	3.995	4.425	5.285	8.66	3.595	2.05	2.48	3.34	6.715	1.65	3.26	4.12	7.495	2.43	4.55	7.925	2.86	8.785	3.72	7.095	13.3266666666667	14.5833333333333	13.2866666666667	13.8066666666667	14.0933333333333	14.6666666666667	16.9166666666667	13.54	11.8166666666667	10.52	11.04	11.3266666666667	11.9	14.15	10.7733333333333	11.7766666666667	12.2966666666667	12.5833333333333	13.1566666666667	15.4066666666667	12.03	11	11.2866666666667	11.86	14.11	10.7333333333333	11.8066666666667	12.38	14.63	11.2533333333333	12.6666666666667	14.9166666666667	11.54	15.49	12.1133333333333	14.3633333333333	5.41333333333333	4.11666666666667	4.63666666666667	4.92333333333333	5.49666666666667	7.74666666666667	4.37	5.37333333333333	5.89333333333333	6.18	6.75333333333333	9.00333333333333	5.62666666666667	4.59666666666667	4.88333333333333	5.45666666666667	7.70666666666667	4.33	5.40333333333333	5.97666666666667	8.22666666666667	4.85	6.26333333333333	8.51333333333333	5.13666666666667	9.08666666666667	5.71	7.96	2.60666666666667	3.12666666666667	3.41333333333333	3.98666666666667	6.23666666666667	2.86	1.83	2.11666666666667	2.69	4.94	1.56333333333333	2.63666666666667	3.21	5.46	2.08333333333333	3.49666666666667	5.74666666666667	2.37	6.32	2.94333333333333	5.19333333333333	3.08666666666667	3.37333333333333	3.94666666666667	6.19666666666667	2.82	3.89333333333333	4.46666666666667	6.71666666666667	3.34	4.75333333333333	7.00333333333333	3.62666666666667	7.57666666666667	4.2	6.45	2.59666666666667	3.17	5.42	2.04333333333333	3.45666666666667	5.70666666666667	2.33	6.28	2.90333333333333	5.15333333333333	3.97666666666667	6.22666666666667	2.85	6.8	3.42333333333333	5.67333333333333	7.08666666666667	3.71	5.96	6.53333333333333
1306	18.845	6.675	7.39	10.795	7.83	6.585	6.655	12.855	6.645	13.48	14.195	17.6	14.635	13.39	13.46	19.66	13.45	2.025	5.43	2.465	1.22	1.29	7.49	1.28	6.145	3.18	1.935	2.005	8.205	1.995	6.585	5.34	5.41	11.61	5.4	2.375	2.445	8.645	2.435	1.2	7.4	1.19	7.47	1.26	7.46	13	13.4766666666667	15.7466666666667	13.77	12.94	12.9866666666667	17.12	12.98	5.36333333333333	7.63333333333333	5.65666666666667	4.82666666666667	4.87333333333333	9.00666666666667	4.86666666666667	8.11	6.13333333333333	5.30333333333333	5.35	9.48333333333333	5.34333333333333	8.40333333333333	7.57333333333333	7.62	11.7533333333333	7.61333333333333	5.59666666666667	5.64333333333333	9.77666666666667	5.63666666666667	4.81333333333333	8.94666666666667	4.80666666666667	8.99333333333333	4.85333333333333	8.98666666666667	9.9	12.17	10.1933333333333	9.36333333333333	9.41	13.5433333333333	9.40333333333333	12.6466666666667	10.67	9.84	9.88666666666667	14.02	9.88	12.94	12.11	12.1566666666667	16.29	12.15	10.1333333333333	10.18	14.3133333333333	10.1733333333333	9.35	13.4833333333333	9.34333333333333	13.53	9.39	13.5233333333333	4.53333333333333	2.55666666666667	1.72666666666667	1.77333333333333	5.90666666666667	1.76666666666667	4.82666666666667	3.99666666666667	4.04333333333333	8.17666666666667	4.03666666666667	2.02	2.06666666666667	6.2	2.06	1.23666666666667	5.37	1.23	5.41666666666667	1.27666666666667	5.41	5.30333333333333	4.47333333333333	4.52	8.65333333333333	4.51333333333333	2.49666666666667	2.54333333333333	6.67666666666667	2.53666666666667	1.71333333333333	5.84666666666667	1.70666666666667	5.89333333333333	1.75333333333333	5.88666666666667	4.76666666666667	4.81333333333333	8.94666666666667	4.80666666666667	3.98333333333333	8.11666666666667	3.97666666666667	8.16333333333333	4.02333333333333	8.15666666666667	2.00666666666667	6.14	2	6.18666666666667	2.04666666666667	6.18	5.35666666666667	1.21666666666667	5.35	5.39666666666667
1307	1.57	3.655	1.945	2.66	3.815	7.115	13.725	2	10.08	3.715	2.005	2.72	3.875	7.175	13.785	2.06	10.14	4.09	4.805	5.96	9.26	15.87	4.145	12.225	3.095	4.25	7.55	14.16	2.435	10.515	4.965	8.265	14.875	3.15	11.23	9.42	16.03	4.305	12.385	19.33	7.605	15.685	14.215	22.295	10.57	2.98	1.84	2.31666666666667	3.08666666666667	5.28666666666667	9.69333333333333	1.87666666666667	7.26333333333333	3.23	3.70666666666667	4.47666666666667	6.67666666666667	11.0833333333333	3.26666666666667	8.65333333333333	2.56666666666667	3.33666666666667	5.53666666666667	9.94333333333333	2.12666666666667	7.51333333333333	3.81333333333333	6.01333333333333	10.42	2.60333333333333	7.99	6.78333333333333	11.19	3.37333333333333	8.76	13.39	5.57333333333333	10.96	9.98	15.3666666666667	7.55	3.27	3.74666666666667	4.51666666666667	6.71666666666667	11.1233333333333	3.30666666666667	8.69333333333333	2.60666666666667	3.37666666666667	5.57666666666667	9.98333333333333	2.16666666666667	7.55333333333333	3.85333333333333	6.05333333333333	10.46	2.64333333333333	8.03	6.82333333333333	11.23	3.41333333333333	8.8	13.43	5.61333333333333	11	10.02	15.4066666666667	7.59	3.99666666666667	4.76666666666667	6.96666666666667	11.3733333333333	3.55666666666667	8.94333333333333	5.24333333333333	7.44333333333333	11.85	4.03333333333333	9.42	8.21333333333333	12.62	4.80333333333333	10.19	14.82	7.00333333333333	12.39	11.41	16.7966666666667	8.98	4.10333333333333	6.30333333333333	10.71	2.89333333333333	8.28	7.07333333333333	11.48	3.66333333333333	9.05	13.68	5.86333333333333	11.25	10.27	15.6566666666667	7.84	7.55	11.9566666666667	4.14	9.52666666666667	14.1566666666667	6.34	11.7266666666667	10.7466666666667	16.1333333333333	8.31666666666667	14.9266666666667	7.11	12.4966666666667	11.5166666666667	16.9033333333333	9.08666666666667	13.7166666666667	19.1033333333333	11.2866666666667	15.6933333333333
1308	4.19	9.785	6.065	8.26	3.845	3.785	3.815	6.24	5.675	7.635	3.915	6.11	1.695	1.635	1.665	4.09	3.525	9.51	11.705	7.29	7.23	7.26	9.685	9.12	7.985	3.57	3.51	3.54	5.965	5.4	5.765	5.705	5.735	8.16	7.595	1.29	1.32	3.745	3.18	1.26	3.685	3.12	3.715	3.15	5.575	7.20333333333333	4.72333333333333	6.18666666666667	3.24333333333333	3.20333333333333	3.22333333333333	4.84	4.46333333333333	8.45333333333333	9.91666666666667	6.97333333333333	6.93333333333333	6.95333333333333	8.57	8.19333333333333	7.43666666666667	4.49333333333333	4.45333333333333	4.47333333333333	6.09	5.71333333333333	5.95666666666667	5.91666666666667	5.93666666666667	7.55333333333333	7.17666666666667	2.97333333333333	2.99333333333333	4.61	4.23333333333333	2.95333333333333	4.57	4.19333333333333	4.59	4.21333333333333	5.83	7.02	8.48333333333333	5.54	5.5	5.52	7.13666666666667	6.76	6.00333333333333	3.06	3.02	3.04	4.65666666666667	4.28	4.52333333333333	4.48333333333333	4.50333333333333	6.12	5.74333333333333	1.54	1.56	3.17666666666667	2.8	1.52	3.13666666666667	2.76	3.15666666666667	2.78	4.39666666666667	9.73333333333333	6.79	6.75	6.77	8.38666666666667	8.01	8.25333333333333	8.21333333333333	8.23333333333333	9.85	9.47333333333333	5.27	5.29	6.90666666666667	6.53	5.25	6.86666666666667	6.49	6.88666666666667	6.51	8.12666666666667	5.77333333333333	5.73333333333333	5.75333333333333	7.37	6.99333333333333	2.79	2.81	4.42666666666667	4.05	2.77	4.38666666666667	4.01	4.40666666666667	4.03	5.64666666666667	4.25333333333333	4.27333333333333	5.89	5.51333333333333	4.23333333333333	5.85	5.47333333333333	5.87	5.49333333333333	7.11	1.29	2.90666666666667	2.53	2.92666666666667	2.55	4.16666666666667	2.88666666666667	2.51	4.12666666666667	4.14666666666667
1309	16.645	6.725	6.115	8.87	13.345	5.46	8.1	5.855	19.56	14.39	13.78	16.535	21.01	13.125	15.765	13.52	27.225	3.86	6.615	11.09	3.205	5.845	3.6	17.305	6.005	10.48	2.595	5.235	2.99	16.695	13.235	5.35	7.99	5.745	19.45	9.825	12.465	10.22	23.925	4.58	2.335	16.04	4.975	18.68	16.435	12.5866666666667	12.18	14.0166666666667	17	11.7433333333333	13.5033333333333	12.0066666666667	21.1433333333333	5.56666666666667	7.40333333333333	10.3866666666667	5.13	6.89	5.39333333333333	14.53	6.99666666666667	9.98	4.72333333333333	6.48333333333333	4.98666666666667	14.1233333333333	11.8166666666667	6.56	8.32	6.82333333333333	15.96	9.54333333333333	11.3033333333333	9.80666666666667	18.9433333333333	6.04666666666667	4.55	13.6866666666667	6.31	15.4466666666667	13.95	10.6766666666667	12.5133333333333	15.4966666666667	10.24	12	10.5033333333333	19.64	12.1066666666667	15.09	9.83333333333333	11.5933333333333	10.0966666666667	19.2333333333333	16.9266666666667	11.67	13.43	11.9333333333333	21.07	14.6533333333333	16.4133333333333	14.9166666666667	24.0533333333333	11.1566666666667	9.66	18.7966666666667	11.42	20.5566666666667	19.06	5.49333333333333	8.47666666666667	3.22	4.98	3.48333333333333	12.62	10.3133333333333	5.05666666666667	6.81666666666667	5.32	14.4566666666667	8.04	9.8	8.30333333333333	17.44	4.54333333333333	3.04666666666667	12.1833333333333	4.80666666666667	13.9433333333333	12.4466666666667	9.90666666666667	4.65	6.41	4.91333333333333	14.05	7.63333333333333	9.39333333333333	7.89666666666667	17.0333333333333	4.13666666666667	2.64	11.7766666666667	4.4	13.5366666666667	12.04	9.47	11.23	9.73333333333333	18.87	5.97333333333333	4.47666666666667	13.6133333333333	6.23666666666667	15.3733333333333	13.8766666666667	8.95666666666667	7.46	16.5966666666667	9.22	18.3566666666667	16.86	3.96333333333333	13.1	11.6033333333333	13.3633333333333
1310	14.6	5.045	3.975	4.565	12.405	5.445	9.91	13.53	3.415	15.605	14.535	15.125	22.965	16.005	20.47	24.09	13.975	4.98	5.57	13.41	6.45	10.915	14.535	4.42	4.5	12.34	5.38	9.845	13.465	3.35	12.93	5.97	10.435	14.055	3.94	13.81	18.275	21.895	11.78	11.315	14.935	4.82	19.4	9.285	12.905	11.75	11.0366666666667	11.43	16.6566666666667	12.0166666666667	14.9933333333333	17.4066666666667	10.6633333333333	4.66666666666667	5.06	10.2866666666667	5.64666666666667	8.62333333333333	11.0366666666667	4.29333333333333	4.34666666666667	9.57333333333333	4.93333333333333	7.91	10.3233333333333	3.58	9.96666666666667	5.32666666666667	8.30333333333333	10.7166666666667	3.97333333333333	10.5533333333333	13.53	15.9433333333333	9.2	8.89	11.3033333333333	4.56	14.28	7.53666666666667	9.95	11.7066666666667	12.1	17.3266666666667	12.6866666666667	15.6633333333333	18.0766666666667	11.3333333333333	11.3866666666667	16.6133333333333	11.9733333333333	14.95	17.3633333333333	10.62	17.0066666666667	12.3666666666667	15.3433333333333	17.7566666666667	11.0133333333333	17.5933333333333	20.57	22.9833333333333	16.24	15.93	18.3433333333333	11.6	21.32	14.5766666666667	16.99	5.01666666666667	10.2433333333333	5.60333333333333	8.58	10.9933333333333	4.25	10.6366666666667	5.99666666666667	8.97333333333333	11.3866666666667	4.64333333333333	11.2233333333333	14.2	16.6133333333333	9.87	9.56	11.9733333333333	5.23	14.95	8.20666666666667	10.62	9.92333333333333	5.28333333333333	8.26	10.6733333333333	3.93	10.51	13.4866666666667	15.9	9.15666666666667	8.84666666666667	11.26	4.51666666666667	14.2366666666667	7.49333333333333	9.90666666666667	10.9033333333333	13.88	16.2933333333333	9.55	9.24	11.6533333333333	4.91	14.63	7.88666666666667	10.3	14.4666666666667	16.88	10.1366666666667	19.8566666666667	13.1133333333333	15.5266666666667	15.2166666666667	8.47333333333333	10.8866666666667	13.8633333333333
1311	4.05	1.87	3.215	2.255	2.645	2.94	1.84	3.295	2.67	4.98	6.325	5.365	5.755	6.05	4.95	6.405	5.78	4.145	3.185	3.575	3.87	2.77	4.225	3.6	4.53	4.92	5.215	4.115	5.57	4.945	3.96	4.255	3.155	4.61	3.985	4.645	3.545	5	4.375	3.84	5.295	4.67	4.195	3.57	5.025	3.63333333333333	4.53	3.89	4.15	4.34666666666667	3.61333333333333	4.58333333333333	4.16666666666667	3.07666666666667	2.43666666666667	2.69666666666667	2.89333333333333	2.16	3.13	2.71333333333333	3.33333333333333	3.59333333333333	3.79	3.05666666666667	4.02666666666667	3.61	2.95333333333333	3.15	2.41666666666667	3.38666666666667	2.97	3.41	2.67666666666667	3.64666666666667	3.23	2.87333333333333	3.84333333333333	3.42666666666667	3.11	2.69333333333333	3.66333333333333	5.15	4.51	4.77	4.96666666666667	4.23333333333333	5.20333333333333	4.78666666666667	5.40666666666667	5.66666666666667	5.86333333333333	5.13	6.1	5.68333333333333	5.02666666666667	5.22333333333333	4.49	5.46	5.04333333333333	5.48333333333333	4.75	5.72	5.30333333333333	4.94666666666667	5.91666666666667	5.5	5.18333333333333	4.76666666666667	5.73666666666667	3.95333333333333	4.21333333333333	4.41	3.67666666666667	4.64666666666667	4.23	3.57333333333333	3.77	3.03666666666667	4.00666666666667	3.59	4.03	3.29666666666667	4.26666666666667	3.85	3.49333333333333	4.46333333333333	4.04666666666667	3.73	3.31333333333333	4.28333333333333	4.47	4.66666666666667	3.93333333333333	4.90333333333333	4.48666666666667	4.92666666666667	4.19333333333333	5.16333333333333	4.74666666666667	4.39	5.36	4.94333333333333	4.62666666666667	4.21	5.18	4.28666666666667	3.55333333333333	4.52333333333333	4.10666666666667	3.75	4.72	4.30333333333333	3.98666666666667	3.57	4.54	4.01	4.98	4.56333333333333	4.24666666666667	3.83	4.8	4.44333333333333	4.02666666666667	4.99666666666667	4.26333333333333
1312	2.995	2.77	7.45	10.23	13.48	2.525	5.505	3.575	6.405	2.195	6.875	9.655	12.905	1.95	4.93	3	5.83	6.65	9.43	12.68	1.725	4.705	2.775	5.605	14.11	17.36	6.405	9.385	7.455	10.285	20.14	9.185	12.165	10.235	13.065	12.435	15.415	13.485	16.315	4.46	2.53	5.36	5.51	8.34	6.41	2.65333333333333	5.77333333333333	7.62666666666667	9.79333333333333	2.49	4.47666666666667	3.19	5.07666666666667	5.62333333333333	7.47666666666667	9.64333333333333	2.34	4.32666666666667	3.04	4.92666666666667	10.5966666666667	12.7633333333333	5.46	7.44666666666667	6.16	8.04666666666667	14.6166666666667	7.31333333333333	9.3	8.01333333333333	9.9	9.48	11.4666666666667	10.18	12.0666666666667	4.16333333333333	2.87666666666667	4.76333333333333	4.86333333333333	6.75	5.46333333333333	5.24	7.09333333333333	9.26	1.95666666666667	3.94333333333333	2.65666666666667	4.54333333333333	10.2133333333333	12.38	5.07666666666667	7.06333333333333	5.77666666666667	7.66333333333333	14.2333333333333	6.93	8.91666666666667	7.63	9.51666666666667	9.09666666666667	11.0833333333333	9.79666666666667	11.6833333333333	3.78	2.49333333333333	4.38	4.48	6.36666666666667	5.08	10.0633333333333	12.23	4.92666666666667	6.91333333333333	5.62666666666667	7.51333333333333	14.0833333333333	6.78	8.76666666666667	7.48	9.36666666666667	8.94666666666667	10.9333333333333	9.64666666666667	11.5333333333333	3.63	2.34333333333333	4.23	4.33	6.21666666666667	4.93	17.2033333333333	9.9	11.8866666666667	10.6	12.4866666666667	12.0666666666667	14.0533333333333	12.7666666666667	14.6533333333333	6.75	5.46333333333333	7.35	7.45	9.33666666666667	8.05	13.92	15.9066666666667	14.62	16.5066666666667	8.60333333333333	7.31666666666667	9.20333333333333	9.30333333333333	11.19	9.90333333333333	10.77	9.48333333333333	11.37	11.47	13.3566666666667	12.07	4.16666666666667	6.05333333333333	4.76666666666667	6.75333333333333
1313	4.46	5.97	14.63	3.515	10.365	3.99	6.88	5.14	5.205	4.79	13.45	2.335	9.185	2.81	5.7	3.96	4.025	14.96	3.845	10.695	4.32	7.21	5.47	5.535	12.505	19.355	12.98	15.87	14.13	14.195	8.24	1.865	4.755	3.015	3.08	8.715	11.605	9.865	9.93	5.23	3.49	3.555	6.38	6.445	4.705	5.07333333333333	10.8466666666667	3.43666666666667	8.00333333333333	3.75333333333333	5.68	4.52	4.56333333333333	11.8533333333333	4.44333333333333	9.01	4.76	6.68666666666667	5.52666666666667	5.57	10.2166666666667	14.7833333333333	10.5333333333333	12.46	11.3	11.3433333333333	7.37333333333333	3.12333333333333	5.05	3.89	3.93333333333333	7.69	9.61666666666667	8.45666666666667	8.5	5.36666666666667	4.20666666666667	4.25	6.13333333333333	6.17666666666667	5.01666666666667	11.0666666666667	3.65666666666667	8.22333333333333	3.97333333333333	5.9	4.74	4.78333333333333	9.43	13.9966666666667	9.74666666666667	11.6733333333333	10.5133333333333	10.5566666666667	6.58666666666667	2.33666666666667	4.26333333333333	3.10333333333333	3.14666666666667	6.90333333333333	8.83	7.67	7.71333333333333	4.58	3.42	3.46333333333333	5.34666666666667	5.39	4.23	10.4366666666667	15.0033333333333	10.7533333333333	12.68	11.52	11.5633333333333	7.59333333333333	3.34333333333333	5.27	4.11	4.15333333333333	7.91	9.83666666666667	8.67666666666667	8.72	5.58666666666667	4.42666666666667	4.47	6.35333333333333	6.39666666666667	5.23666666666667	13.3666666666667	9.11666666666667	11.0433333333333	9.88333333333333	9.92666666666667	13.6833333333333	15.61	14.45	14.4933333333333	11.36	10.2	10.2433333333333	12.1266666666667	12.17	11.01	6.27333333333333	8.2	7.04	7.08333333333333	3.95	2.79	2.83333333333333	4.71666666666667	4.76	3.6	8.51666666666667	7.35666666666667	7.4	9.28333333333333	9.32666666666667	8.16666666666667	5.03333333333333	5.07666666666667	3.91666666666667	5.84333333333333
1314	11.385	7.83	7.45	8.065	10.8	6.575	17.745	16.39	6.67	8.065	7.685	8.3	11.035	6.81	17.98	16.625	6.905	4.13	4.745	7.48	3.255	14.425	13.07	3.35	4.365	7.1	2.875	14.045	12.69	2.97	7.715	3.49	14.66	13.305	3.585	6.225	17.395	16.04	6.32	13.17	11.815	2.095	22.985	13.265	11.91	9.09333333333333	8.84	9.25	11.0733333333333	8.25666666666667	15.7033333333333	14.8	8.32	6.47	6.88	8.70333333333333	5.88666666666667	13.3333333333333	12.43	5.95	6.62666666666667	8.45	5.63333333333333	13.08	12.1766666666667	5.69666666666667	8.86	6.04333333333333	13.49	12.5866666666667	6.10666666666667	7.86666666666667	15.3133333333333	14.41	7.93	12.4966666666667	11.5933333333333	5.11333333333333	19.04	12.56	11.6566666666667	6.62666666666667	7.03666666666667	8.86	6.04333333333333	13.49	12.5866666666667	6.10666666666667	6.78333333333333	8.60666666666667	5.79	13.2366666666667	12.3333333333333	5.85333333333333	9.01666666666667	6.2	13.6466666666667	12.7433333333333	6.26333333333333	8.02333333333333	15.47	14.5666666666667	8.08666666666667	12.6533333333333	11.75	5.27	19.1966666666667	12.7166666666667	11.8133333333333	4.41333333333333	6.23666666666667	3.42	10.8666666666667	9.96333333333333	3.48333333333333	6.64666666666667	3.83	11.2766666666667	10.3733333333333	3.89333333333333	5.65333333333333	13.1	12.1966666666667	5.71666666666667	10.2833333333333	9.38	2.9	16.8266666666667	10.3466666666667	9.44333333333333	6.39333333333333	3.57666666666667	11.0233333333333	10.12	3.64	5.4	12.8466666666667	11.9433333333333	5.46333333333333	10.03	9.12666666666667	2.64666666666667	16.5733333333333	10.0933333333333	9.19	5.81	13.2566666666667	12.3533333333333	5.87333333333333	10.44	9.53666666666667	3.05666666666667	16.9833333333333	10.5033333333333	9.6	12.2633333333333	11.36	4.88	18.8066666666667	12.3266666666667	11.4233333333333	15.99	9.51	8.60666666666667	16.0533333333333
1315	6.405	6.405	6.985	10.35	6.49	7.16	12.1	8.185	6.23	1.68	2.26	5.625	1.765	2.435	7.375	3.46	1.505	2.26	5.625	1.765	2.435	7.375	3.46	1.505	6.205	2.345	3.015	7.955	4.04	2.085	5.71	6.38	11.32	7.405	5.45	2.52	7.46	3.545	1.59	8.13	4.215	2.26	9.155	7.2	3.285	4.83	5.21666666666667	7.46	4.88666666666667	5.33333333333333	8.62666666666667	6.01666666666667	4.71333333333333	5.21666666666667	7.46	4.88666666666667	5.33333333333333	8.62666666666667	6.01666666666667	4.71333333333333	7.84666666666667	5.27333333333333	5.72	9.01333333333333	6.40333333333333	5.1	7.51666666666667	7.96333333333333	11.2566666666667	8.64666666666667	7.34333333333333	5.39	8.68333333333333	6.07333333333333	4.77	9.13	6.52	5.21666666666667	9.81333333333333	8.51	5.9	2.06666666666667	4.31	1.73666666666667	2.18333333333333	5.47666666666667	2.86666666666667	1.56333333333333	4.69666666666667	2.12333333333333	2.57	5.86333333333333	3.25333333333333	1.95	4.36666666666667	4.81333333333333	8.10666666666667	5.49666666666667	4.19333333333333	2.24	5.53333333333333	2.92333333333333	1.62	5.98	3.37	2.06666666666667	6.66333333333333	5.36	2.75	4.69666666666667	2.12333333333333	2.57	5.86333333333333	3.25333333333333	1.95	4.36666666666667	4.81333333333333	8.10666666666667	5.49666666666667	4.19333333333333	2.24	5.53333333333333	2.92333333333333	1.62	5.98	3.37	2.06666666666667	6.66333333333333	5.36	2.75	4.75333333333333	5.2	8.49333333333333	5.88333333333333	4.58	2.62666666666667	5.92	3.31	2.00666666666667	6.36666666666667	3.75666666666667	2.45333333333333	7.05	5.74666666666667	3.13666666666667	4.87	8.16333333333333	5.55333333333333	4.25	8.61	6	4.69666666666667	9.29333333333333	7.99	5.38	6.03666666666667	3.42666666666667	2.12333333333333	6.72	5.41666666666667	2.80666666666667	7.16666666666667	5.86333333333333	3.25333333333333	6.54666666666667
