fourSeven	sevenNine	fourNine	fourSevenNine
RNH1	7.68831168831169	3.98295454545455	4.58035714285714	5.41720779220779
TOMM5	89.4935064935065	85.9176136363636	97.1383928571429	90.8498376623377
HSPA9	43.4123376623377	21.9034090909091	35.1339285714286	33.4832251082251
TXN2	140.084415584416	175.539772727273	78.1696428571429	131.26461038961
CTBP2	73.2467532467532	85.7244318181818	40.3348214285714	66.4353354978355
POLR2B	30.7305194805195	20.4403409090909	43.3526785714286	31.5078463203463
PSMB4	75.0811688311688	94.3892045454545	49.3794642857143	72.9499458874459
AMZ2	63.7824675324675	126.630681818182	93.7767857142857	94.7299783549784
COPS4	25.7857142857143	31.84375	57.6294642857143	38.4196428571429
ASNS	7.78571428571429	0	7.78571428571429	5.19047619047619
KCNK17	5.5	0	5.5	3.66666666666667
PHPT1	145.555194805195	162.684659090909	149.058035714286	152.43262987013
GGNBP2	36.8863636363636	44.5426136363636	48.15625	43.1950757575758
LOC388796	54.8116883116883	59.1732954545455	25.0758928571429	46.3536255411255
TMEM204	22.3181818181818	22.3181818181818	0	14.8787878787879
SPTAN1	34.0779220779221	47.3636363636364	16.7142857142857	32.7186147186147
GSTO1	46.6558441558442	105.664772727273	125.866071428571	92.7288961038961
AHCY	56.9935064935065	55.4488636363636	52.1696428571429	54.870670995671
PPP2CB	60.0876623376623	100.096590909091	42.3660714285714	67.5167748917749
NHP2L1	132.483766233766	137.184659090909	145.486607142857	138.385010822511
PTPN2	15.9642857142857	17.53125	33.4955357142857	22.3303571428571
NDST1	7.50324675324675	18.4318181818182	12.5714285714286	12.8354978354978
ACADM	93.7824675324675	85.8181818181818	27.9642857142857	69.1883116883117
IMPDH2	20.2857142857143	13.78125	34.0669642857143	22.7113095238095
SSTR2	0	0	0	0
SNRK	66.1590909090909	54.9090909090909	11.25	44.1060606060606
FAT1	13.2857142857143	28	41.2857142857143	27.5238095238095
SLC35A4	33.5097402597403	42.8579545454545	20.2767857142857	32.2148268398268
ADD3	54.1785714285714	4	58.1785714285714	38.7857142857143
PLRG1	44.9090909090909	4.84659090909091	48.9375	32.8977272727273
SSBP2	28.4642857142857	23.375	51.8392857142857	34.5595238095238
FAM171A1	26.2662337662338	78.3778409090909	58.8258928571429	54.4899891774892
ARHGAP29	61.2824675324675	79.4431818181818	21.0892857142857	53.9383116883117
HARS2	46.3896103896104	45.9744318181818	1.72767857142857	31.3639069264069
PDZD11	14.1428571428571	15	29.1428571428571	19.4285714285714
SCP2	75.3733766233766	90.4715909090909	83.0267857142857	82.9572510822511
SUN1	61.5681818181818	69.0681818181818	29	53.2121212121212
TMEM14C	76.2694805194805	89.2784090909091	71.3660714285714	78.9713203463203
ADNP	33.7175324675325	92.6193181818182	73.9732142857143	66.7700216450216
EZR	14.6525974025974	8.98295454545455	12.5446428571429	12.0600649350649
RPL35	233.561688311688	253.642045454545	223.294642857143	236.832792207792
WWTR1	29.0422077922078	61.6761363636364	33.9910714285714	41.5698051948052
C5orf15	33	8.125	41.125	27.4166666666667
MAP1LC3B	27.2857142857143	17.125	19.4107142857143	21.2738095238095
IPO9	37.75	6.15625	43.90625	29.2708333333333
MRPL3	27.0811688311688	47.5454545454545	74.5357142857143	49.7207792207792
PSMA5	94.2694805194805	96.5909090909091	68.6785714285714	86.512987012987
SET	75.9837662337662	86.6846590909091	52.4866071428571	71.7183441558442
PEAK1	2.1038961038961	27.5994318181818	26.0669642857143	18.5900974025974
EIF3A	62.7207792207792	98.4886363636364	52.4821428571429	71.2305194805195
DECR1	61.6590909090909	121.659090909091	84.5	89.2727272727273
MCAM	3.31818181818182	6.66193181818182	3.34375	4.44128787878788
HSD17B10	28.0357142857143	49.3125	48.3482142857143	41.8988095238095
KCNS3	2.5	0	2.5	1.66666666666667
NDUFV2	56.7142857142857	54.46875	84.1830357142857	65.1220238095238
MPRIP	64.4383116883117	55.5454545454545	8.89285714285714	42.9588744588745
CTSL1	22.4285714285714	22.53125	44.9598214285714	29.9732142857143
TECR	109.224025974026	88.7017045454545	113.834821428571	103.920183982684
EDF1	170.62012987013	166.414772727273	112.580357142857	149.871753246753
HSPH1	43.1720779220779	50.3238636363636	24.2232142857143	39.2397186147186
STK3	14.1948051948052	7.44034090909091	16.8169642857143	12.8173701298701
TMED3	20.6071428571429	14.65625	35.2633928571429	23.5089285714286
SNRNP200	72.5909090909091	49.3096590909091	44.71875	55.5397727272727
DNAJB9	55.5714285714286	14.9375	70.5089285714286	47.0059523809524
BNIP3L	26.6558441558442	52.9147727272727	42.1160714285714	40.5622294372294
MAN1A1	5.60714285714286	0	5.60714285714286	3.73809523809524
LOC100128252	23.7142857142857	32.1875	55.9017857142857	37.2678571428571
MRPS6	28.9512987012987	30.2102272727273	43.6160714285714	34.2591991341991
NOSTRIN	72.2987012987013	72.2272727272727	0.0714285714285714	48.1991341991342
CXADR	8.35714285714286	54.15625	62.5133928571429	41.6755952380952
DNAJC10	36.1071428571429	48.15625	84.2633928571429	56.1755952380952
PSMD7	74.8928571428571	75.84375	88.7366071428571	79.8244047619048
VPS28	32.9448051948052	43.7215909090909	28.8482142857143	35.1715367965368
CDC37	18.0876623376623	16.3465909090909	9.61607142857143	14.6834415584416
DRAM2	10.9545454545455	36.1420454545455	35.1875	27.4280303030303
NUP88	9.03571428571429	1.96875	11.0044642857143	7.33630952380952
SNRPD1	65.038961038961	111.431818181818	98.1071428571429	91.525974025974
PNRC1	64.8246753246753	58.8380681818182	49.2991071428571	57.6539502164502
ZNF638	31.1818181818182	52.8693181818182	60.6875	48.2462121212121
ZNF555	21.5649350649351	19.6363636363636	1.92857142857143	14.3766233766234
IFI16	18.3181818181818	19.3806818181818	1.0625	12.9204545454545
FARSB	4.67857142857143	24.9375	29.6160714285714	19.7440476190476
ZNF154	1.57142857142857	0	1.57142857142857	1.04761904761905
RPL27	219.032467532468	239.286931818182	161.683035714286	206.667478354978
CPNE3	25.4155844155844	53.3352272727273	46.2053571428571	41.6520562770563
TRA2B	27.6558441558442	23.3522727272727	17.5535714285714	22.8538961038961
LDB2	2.90909090909091	2.90909090909091	0	1.93939393939394
ZBED6	17.5227272727273	14.8977272727273	18.875	17.0984848484848
MED4	37.9577922077922	73.4801136363636	43.1651785714286	51.5343614718615
AHSP	0	0	0	0
RPS25	211.886363636364	207.636363636364	188.25	202.590909090909
EHD4	8.81818181818182	9.44318181818182	0.625	6.29545454545455
CGGBP1	59.4902597402597	67.3920454545455	63.9732142857143	63.6185064935065
ENPP2	35.7857142857143	31.15625	66.9419642857143	44.6279761904762
PLOD1	9.03246753246753	16.2556818181818	23.6517857142857	16.3133116883117
RAB10	60.3896103896104	80.1931818181818	29.9464285714286	56.8430735930736
KIAA0141	4.61363636363636	11.5198863636364	15.40625	10.5132575757576
HECTD1	1.72077922077922	7.42613636363636	6.41964285714286	5.18885281385281
SBDS	32.1201298701299	33.1335227272727	36.7991071428571	34.0175865800866
CFTR	3.60714285714286	132.15625	135.763392857143	90.5089285714286
VPS25	20.6688311688312	7.57954545454545	19.3392857142857	15.8625541125541
MTG1	75.1493506493507	77.0823863636364	38.5044642857143	63.5787337662338
DCTD	48.762987012987	30.5085227272727	64.8169642857143	48.0294913419913
NGDN	36.4448051948052	56.0028409090909	46.6294642857143	46.3590367965368
ACVR1C	29.7857142857143	0	29.7857142857143	19.8571428571429
NUCKS1	17.1168831168831	21.2017045454545	15.2276785714286	17.8487554112554
GNG12	0	0	0	0
RBM23	64.8603896103896	69.8693181818182	32.3660714285714	55.6985930735931
BBS2	48.3376623376623	84.9715909090909	51.4910714285714	61.6001082251082
MRPS16	55.1298701298701	52.7414772727273	68.3258928571429	58.7324134199134
ZAK	1.57142857142857	22.03125	23.6026785714286	15.735119047619
ELTD1	45.0454545454545	47.9829545454545	2.9375	31.9886363636364
FUCA2	46.8831168831169	42.3607954545455	40.3348214285714	43.1929112554113
ATP6V1D	3.85714285714286	29.59375	33.4508928571429	22.3005952380952
RAB3D	24.3571428571429	3.9375	28.2946428571429	18.8630952380952
MCCC1	6.92857142857143	21.53125	28.4598214285714	18.9732142857143
PMPCB	47.6201298701299	51.1335227272727	23.2991071428571	40.6842532467532
MAT2B	22.1688311688312	32.6420454545455	25.9017857142857	26.9042207792208
HNRNPH1	101.25	111.0625	57.3125	89.875
RBMS2	2.75	0.875	3.625	2.41666666666667
ZMIZ1	35.4090909090909	54.3153409090909	18.90625	36.2102272727273
ZNF75A	80	11.9375	91.9375	61.2916666666667
CLIC4	41.2564935064935	55.2698863636364	15.7991071428571	37.441829004329
PLXDC1	0	0	0	0
CDH1	48.4285714285714	57.9375	106.366071428571	70.9107142857143
DPAGT1	33.8409090909091	12.1534090909091	36.8125	27.6022727272727
ZDHHC4	46.3603896103896	43.1505681818182	89.1473214285714	59.5527597402597
MARS	41.1233766233766	35.3153409090909	8.62053571428572	28.3530844155844
LGMN	18.1525974025974	16.8892045454545	34.9508928571429	23.3308982683983
PAX6	5	0	5	3.33333333333333
CNN2	15.8733766233766	31.2528409090909	19.3080357142857	22.1447510822511
IL33	78.8636363636364	78.8636363636364	0	52.5757575757576
CS	42.4350649350649	48.0823863636364	82.7901785714286	57.76920995671
MED28	73.1493506493507	81.6448863636364	52.0669642857143	68.9537337662338
GTF2B	48.737012987013	82.9289772727273	50.1205357142857	60.5955086580087
COL6A6	0	10.21875	10.21875	6.8125
PPAPDC1B	44.3928571428571	16.4375	60.8303571428571	40.5535714285714
VPS41	52.3214285714286	54.21875	4.54017857142857	37.0267857142857
SP3	18.2954545454545	7.04545454545455	11.25	12.1969696969697
ATF6	88.6298701298701	87.4602272727273	67.5446428571429	81.2115800865801
RPL26	224.12012987013	213.289772727273	161.955357142857	199.78841991342
HM13	50.262987012987	37.0397727272727	26.8482142857143	38.0503246753247
ZNF706	130.454545454545	122.298295454545	98.84375	117.198863636364
ATF7IP	33.8603896103896	62.6193181818182	96.1160714285714	64.1985930735931
PLEKHA1	80.9383116883117	95.4829545454545	50.3303571428571	75.5838744588745
VPS37A	23.737012987013	8.27272727272727	16.4642857142857	16.1580086580087
RANBP2	9.40909090909091	12.1590909090909	13.75	11.7727272727273
FBXO3	25.0357142857143	49.03125	74.0669642857143	49.3779761904762
GOLPH3	71.551948051948	45.7528409090909	46.4866071428571	54.597132034632
ATRX	79.1720779220779	84.2301136363636	76.1294642857143	79.8438852813853
ADSL	47.6168831168831	34.2329545454545	81.7589285714286	54.5362554112554
TRIM27	37.2662337662338	26.4090909090909	10.8571428571429	24.8441558441558
FAM198B	85.3636363636364	85.4261363636364	0.0625	56.9507575757576
TCTN3	35.5974025974026	35.6732954545455	37.3616071428571	36.2107683982684
SSR3	108.178571428571	26.25	134.428571428571	89.6190476190476
KDM5B	79.8896103896104	82.7556818181818	39.0089285714286	67.2180735930736
CTNNAL1	31.288961038961	51.9318181818182	31.8571428571429	38.3593073593074
TRIM33	18.8993506493506	26.1761363636364	15.3482142857143	20.1412337662338
SNW1	31.1461038961039	43.6818181818182	46.4642857142857	40.4307359307359
MAP3K7	90.3636363636364	97.4261363636364	32.0625	73.2840909090909
GNAI2	26.8701298701299	27.0397727272727	0.455357142857143	18.1217532467532
IKBIP	4.63636363636364	4.63636363636364	0	3.09090909090909
SEC13	105.603896103896	89.5994318181818	61.5669642857143	85.5900974025974
ZMYM2	10.1298701298701	18.7414772727273	17.3258928571429	15.3990800865801
PSMC4	46.5	49.1875	46.6875	47.4583333333333
FANCL	39.9058441558442	77.3835227272727	38.8348214285714	52.0413961038961
HP1BP3	38.1071428571429	29.4375	35.5446428571429	34.3630952380952
CBX3	80.6883116883117	98.1704545454545	54.7678571428571	77.8755411255411
GAB1	39.5551948051948	39.3409090909091	0.714285714285714	26.5367965367965
GSTM5	0	5.71875	5.71875	3.8125
CAPN2	26.2175324675325	26.6818181818182	0.535714285714286	17.8116883116883
CYCS	22.5714285714286	49.90625	72.4776785714286	48.3184523809524
AHCYL1	24.0422077922078	50.0198863636364	54.3348214285714	42.7989718614719
CERS5	28.3084415584416	33.2727272727273	5.03571428571429	22.2056277056277
ATP5G1	102.227272727273	156.196022727273	121.96875	126.797348484848
GNG5	178.191558441558	186.102272727273	184.839285714286	183.044372294372
AAMP	17.6428571428571	15.5625	33.2053571428571	22.1369047619048
MEF2C	48.7272727272727	49.3522727272727	0.625	32.9015151515151
UFM1	46.3376623376623	66.9090909090909	69.4285714285714	60.8917748917749
EGLN1	66.9902597402597	66.9545454545455	0.0357142857142857	44.6601731601732
SMC3	17.5	31.71875	49.21875	32.8125
PGD	48.3246753246753	56.4318181818182	31.3928571428571	45.3831168831169
C10orf46	50.5064935064935	57.3011363636364	38.0803571428571	48.629329004329
UBA2	67.75	63.21875	5.96875	45.6458333333333
SNX2	23.9285714285714	40.375	64.3035714285714	42.8690476190476
LCMT1	46.1006493506493	29.7926136363636	49.6205357142857	41.8379329004329
USP8	60.5064935064935	56.8323863636364	19.6116071428571	45.6501623376623
ARRDC3	39.1266233766234	51.9034090909091	48.8482142857143	46.6260822510823
PTPRB	39.1818181818182	48.5255681818182	9.34375	32.3503787878788
USP15	14.7142857142857	6.875	21.5892857142857	14.3928571428571
HAT1	27.7857142857143	34.8125	62.5982142857143	41.7321428571429
NDN	37.6493506493507	34.9261363636364	34.8482142857143	35.8079004329004
BAZ2B	19	26.15625	45.15625	30.1041666666667
HMGN4	85.3084415584416	50.4602272727273	63.2232142857143	66.3306277056277
CISH	0.392857142857143	1.21875	1.61160714285714	1.07440476190476
PITPNB	37.5909090909091	33.5596590909091	37.96875	36.3731060606061
PPAP2A	35.8798701298701	45.3664772727273	19.7008928571429	33.6490800865801
MTF2	35.8668831168831	23.0142045454545	56.7901785714286	38.5570887445887
NAA20	50.6493506493507	62.0823863636364	74.0044642857143	62.2454004329004
RPL37	180.175324675325	204.974431818182	138.513392857143	174.554383116883
CPXM1	0.727272727272727	0.727272727272727	0	0.484848484848485
UGP2	19.25	18.78125	38.03125	25.3541666666667
VMP1	65.1233766233766	75.0028409090909	83.3080357142857	74.4780844155844
ADI1	16.0454545454545	8.82670454545454	24.78125	16.5511363636364
NDUFS5	126.577922077922	164.644886363636	180.495535714286	157.239448051948
SRM	71.8896103896104	56.8494318181818	42.1026785714286	56.9472402597403
CDO1	41.0714285714286	55.8125	96.8839285714286	64.5892857142857
MECOM	27.7142857142857	38.5625	14.2767857142857	26.8511904761905
HMGCR	2.82142857142857	32.375	35.1964285714286	23.4642857142857
MRPL16	65.7272727272727	64.0085227272727	51.28125	60.3390151515151
KDM5A	12.237012987013	7.83522727272727	13.5267857142857	11.1996753246753
CHID1	60.987012987013	31.7727272727273	37.2142857142857	43.3246753246753
PSMF1	67.512987012987	62.0710227272727	39.1294642857143	56.2378246753247
UBE2J1	52.7662337662338	74.4403409090909	25.3883928571429	50.8649891774892
MRPS27	7.21428571428571	5.21875	12.4330357142857	8.28869047619048
CST3	123.62012987013	89.0710227272727	73.2366071428571	95.3092532467533
SNCA	0	0	0	0
GPRC5B	15.7467532467532	17.6306818181818	2.74107142857143	12.0395021645022
SYNPR	1.10714285714286	0	1.10714285714286	0.738095238095238
EDN1	38.8636363636364	45.7698863636364	6.90625	30.5132575757576
H2AFV	61.6298701298701	89.6789772727273	71.7633928571429	74.3574134199134
ALG2	84.8571428571429	22.03125	106.888392857143	71.2589285714286
GNPAT	59.6136363636364	22.1448863636364	63.03125	48.2632575757576
TBC1D1	24.3961038961039	28.0568181818182	31.0892857142857	27.8474025974026
RHBDD2	52.5649350649351	55.4801136363636	55.7723214285714	54.60579004329
SREK1	33.0616883116883	65.0170454545455	44.1696428571429	47.4161255411255
PSMG2	79.3311688311688	79.0454545454545	89.2857142857143	82.5541125541125
SF3B14	129.512987012987	129.664772727273	114.723214285714	124.633658008658
TPGS2	16.8928571428571	58.03125	74.9241071428571	49.9494047619048
TIMM23	95.6753246753247	74.7869318181818	58.8258928571429	76.4293831168831
SHISA5	63.4805194805195	57.8465909090909	36.5089285714286	52.612012987013
CDC16	41.5876623376623	69.7528409090909	31.5223214285714	47.6209415584416
GOSR1	117.772727272727	120.522727272727	24.75	87.6818181818182
GOT2	49.4025974025974	63.6704545454545	38.9821428571429	50.6850649350649
CNIH	50.3831168831169	51.5170454545455	81.9910714285714	61.2970779220779
NINJ1	38.1136363636364	38.1761363636364	48.5625	41.6174242424242
RABAC1	100.415584415584	89.8039772727273	46.6741071428571	78.9645562770563
PEF1	47.2987012987013	24.2272727272727	23.0714285714286	31.5324675324675
BTG1	64.0876623376623	50.3465909090909	65.6160714285714	60.0167748917749
REST	71.6980519480519	40.1846590909091	93.7008928571429	68.527867965368
DNAJB11	104.512987012987	94.8835227272727	30.9419642857143	76.7794913419913
APOE	7.60714285714286	12.59375	20.2008928571429	13.4672619047619
CHMP5	52.6331168831169	76.7982954545455	30.5223214285714	53.3179112554113
PTCD3	33.0032467532468	55.3693181818182	26.0089285714286	38.1271645021645
SPPL3	42.4155844155844	29.2727272727273	20.1428571428571	30.6103896103896
UQCRH	66.3538961038961	127.599431818182	127.316964285714	107.090097402597
ADCY4	35.3181818181818	41.9744318181818	6.65625	27.9829545454545
YIPF6	33.6493506493507	16.2698863636364	35.1919642857143	28.3704004329004
PPP4R1	0.818181818181818	5.84943181818182	5.03125	3.89962121212121
EMP2	40.9090909090909	42.2840909090909	12.375	31.8560606060606
C10orf54	20.5454545454545	24.7642045454545	4.21875	16.5094696969697
NEDD8	100.162337662338	134.309659090909	101.290178571429	111.920725108225
NCAM1	0	0	0	0
AP3B1	6.25	9.90625	16.15625	10.7708333333333
ZNF254	29.5227272727273	50.9602272727273	58.9375	46.4734848484849
HIF1A	76.1136363636364	93.8323863636364	46.21875	72.0549242424242
SMAD2	2.09415584415584	2.24147727272727	3.79017857142857	2.7086038961039
LSM4	16.1201298701299	17.8835227272727	28.5491071428571	20.8509199134199
TMEM205	115.061688311688	104.642045454545	74.7946428571429	98.1661255411255
PNISR	71.3409090909091	91.4346590909091	81.59375	81.4564393939394
CAT	42.2597402597403	82.0454545454545	53.2142857142857	59.1731601731602
PWP1	36.7305194805195	36.7528409090909	35.6651785714286	36.3828463203463
AK3	12.7142857142857	26.5625	39.2767857142857	26.1845238095238
WDR61	53.5876623376623	48.5028409090909	24.2723214285714	42.1209415584416
USP16	43.288961038961	47.3693181818182	31.2946428571429	40.650974025974
OAZ2	32.9350649350649	44.2073863636364	33.4151785714286	36.8525432900433
HIPK1	8.77597402597403	58.7045454545455	59.5714285714286	42.3506493506493
ALG5	65.6428571428571	56.5	73.1428571428571	65.0952380952381
KIAA2026	69.1168831168831	64.0767045454545	8.10267857142857	47.0987554112554
LOC550643	82.5616883116883	108.485795454545	64.1383928571429	85.0619588744589
ALG8	45.4935064935065	92.8551136363636	65.0758928571429	67.808170995671
FOXO1	56.1363636363636	59.9176136363636	3.78125	39.9450757575758
ZNF791	0.107142857142857	25.71875	25.8258928571429	17.2172619047619
UQCRB	117.636363636364	105.730113636364	80.09375	101.153409090909
GPX4	100.006493506493	126.301136363636	89.5803571428571	105.295995670996
PRMT5	30.9577922077922	21.7926136363636	46.4776785714286	33.0760281385281
LRP6	78.6071428571429	101.03125	37.6383928571429	72.4255952380952
NAV1	24.2564935064935	28.3323863636364	16.8616071428571	23.1501623376623
PRUNE	1.74675324675325	6.41193181818182	5.52232142857143	4.5603354978355
COX7A2	97.474025974026	152.701704545455	127.084821428571	125.753517316017
SLC29A1	18.5714285714286	0	18.5714285714286	12.3809523809524
KIDINS220	24.2824675324675	47.0056818181818	24.6517857142857	31.9799783549784
CCNDBP1	2.71428571428571	12.84375	15.5580357142857	10.3720238095238
C19orf42	45.1850649350649	84.8636363636364	78.3214285714286	69.45670995671
SOS1	38.2305194805195	28.5340909090909	10.9464285714286	25.9036796536797
NSMCE4A	36.2532467532468	21.0568181818182	28.9464285714286	28.7521645021645
SGCE	0.25	19.90625	20.15625	13.4375
C10orf116	0	0	0	0
PDLIM1	0	14.6875	14.6875	9.79166666666667
SARNP	62.4577922077922	62.0426136363636	89.2276785714286	71.2426948051948
RAB6A	23.8668831168831	12.7642045454545	19.5401785714286	18.7237554112554
AHR	98.012987012987	98.3210227272727	0.879464285714286	65.7378246753247
EBNA1BP2	88.711038961039	72.9744318181818	71.0491071428571	77.5781926406926
SCCPDH	75.0649350649351	100.448863636364	92.2410714285714	89.2516233766234
GTF3C6	93.8181818181818	71.5369318181818	36.71875	67.3579545454545
ACTR3	53.9155844155844	70.5539772727273	30.9241071428571	51.7978896103896
PPID	78.9253246753247	73.1931818181818	38.4821428571429	63.5335497835498
ATP6V0D1	17.2857142857143	17.9375	35.2232142857143	23.4821428571429
IPO5	32.7987012987013	25.0085227272727	12.3526785714286	23.3866341991342
CUTA	95.9448051948052	97.9090909090909	100.035714285714	97.9632034632035
ANKRD46	0	7.375	7.375	4.91666666666667
TMEM173	31.0454545454545	34.1392045454545	3.09375	22.7594696969697
JAG1	31.0097402597403	35.9517045454545	57.8705357142857	41.6106601731602
FERMT2	0.305194805194805	17.3721590909091	17.4955357142857	11.7242965367965
CYB5R3	45.6136363636364	46.2386363636364	18.125	36.6590909090909
NET1	12.7987012987013	15.4772727272727	11.8214285714286	13.3658008658009
ZFP82	0	0	0	0
PCOLCE	0	0	0	0
RBM4	100.724025974026	115.357954545455	103.991071428571	106.691017316017
EAPP	87.2337662337662	39.9659090909091	101.017857142857	76.0725108225108
XRN1	33.4675324675325	70.6505681818182	38.7544642857143	47.6241883116883
ERAL1	56.5	6.59375	63.09375	42.0625
PARP1	39.5714285714286	21.4375	61.0089285714286	40.672619047619
PAPOLA	38.2532467532468	63.8693181818182	58.7589285714286	53.6271645021645
XPO1	36.0681818181818	43.5994318181818	48.03125	42.5662878787879
PHACTR4	84.1331168831169	91.4232954545455	25.6473214285714	67.0679112554113
TBC1D23	2.10714285714286	0.40625	2.51339285714286	1.67559523809524
MAPK1	44.6655844155844	43.0539772727273	41.1741071428571	42.9645562770563
NDUFA6	142.00974025974	150.514204545455	97.4330357142857	129.98566017316
FIBP	24.4285714285714	25.40625	14.8348214285714	21.5565476190476
TEX10	13.3214285714286	31.75	45.0714285714286	30.047619047619
KIF20A	1.03571428571429	0	1.03571428571429	0.690476190476191
CAND1	54.1298701298701	90.6789772727273	60.2633928571429	68.3574134199134
KIAA1109	65.8668831168831	86.3892045454545	44.1651785714286	65.4737554112554
HUWE1	72.012987012987	83.1960227272727	55.7544642857143	70.321158008658
ZC3H15	53.2824675324675	38.9119318181818	49.5580357142857	47.2508116883117
SF3A3	9.35064935064935	19.1051136363636	28.1830357142857	18.8795995670996
DCTN1	61.8668831168831	65.0454545454545	11.8214285714286	46.2445887445887
ATIC	35.3571428571429	27.59375	62.9508928571429	41.9672619047619
SF3B2	12.6266233766234	5.43465909090909	17.8794642857143	11.9802489177489
MCTS1	5.25324675324675	7.36931818181818	12.2589285714286	8.29383116883117
SLIT3	5.10714285714286	0.0625	5.16964285714286	3.44642857142857
SRSF9	81.4350649350649	92.8323863636364	68.5401785714286	80.9358766233766
VPS72	12.0876623376623	20.2215909090909	28.4910714285714	20.2667748917749
USP47	12.5	45.21875	57.71875	38.4791666666667
EHBP1	43.1590909090909	41.0028409090909	32.34375	38.8352272727273
ZNF271	19.3831168831169	25.3920454545455	26.8660714285714	23.8804112554113
MAGT1	25.9188311688312	40.8607954545455	16.8705357142857	27.8833874458874
RAB7A	47.1883116883117	60.2017045454545	49.2991071428571	52.2297077922078
QPCT	3.71428571428571	0	3.71428571428571	2.47619047619048
DCAF13	32.1071428571429	7.09375	39.2008928571429	26.1339285714286
PTP4A2	66.3441558441558	75.6477272727273	92.4464285714286	78.1461038961039
PAFAH1B3	29.25	51.46875	80.71875	53.8125
THUMPD1	76.801948051948	98.1278409090909	42.1116071428571	72.347132034632
CYR61	17.2954545454545	44.7017045454545	61.90625	41.3011363636364
MSH6	9.51623376623377	23.7840909090909	21.4821428571429	18.2608225108225
PAK1IP1	40.6753246753247	45.4119318181818	24.4508928571429	36.8460497835498
SNRPC	117.077922077922	104.238636363636	76.5892857142857	99.301948051948
ANKRD50	38.5454545454545	45.3267045454545	26.78125	36.8844696969697
C5orf51	105.386363636364	83.3863636363636	71.5	86.7575757575758
SLC44A2	4.30844155844156	4.24147727272727	2.00446428571429	3.51812770562771
PPM1G	19.9480519480519	21.3409090909091	7.10714285714286	16.1320346320346
TIPRL	40.4480519480519	39.6221590909091	42.8883928571429	40.9862012987013
PRPF40A	94.301948051948	115.096590909091	44.5803571428571	84.659632034632
DICER1	31.9837662337662	89.4971590909091	71.2991071428571	64.2600108225108
CCNI	40.0811688311688	47.6704545454545	35.6607142857143	41.1374458874459
SLC3A2	35.3863636363636	20.4176136363636	23.53125	26.4450757575758
KLHL20	0.892857142857143	15.5	16.3928571428571	10.9285714285714
RBL2	0.964285714285714	17.34375	18.3080357142857	12.2053571428571
RPL36	179.493506493507	164.667613636364	165.888392857143	170.016504329004
COMT	30.2824675324675	36.9744318181818	38.6205357142857	35.2924783549784
RPF1	41.7922077922078	74.3636363636364	50.4285714285714	55.5281385281385
PPP3CB	6.60714285714286	6.6875	0.294642857142857	4.52976190476191
TIE1	40.6363636363636	40.7613636363636	0.125	27.1742424242424
TASP1	3.39285714285714	4.09375	6.48660714285714	4.65773809523809
RARS2	48.4415584415584	27.3210227272727	58.3080357142857	44.6902056277056
CCNL2	23.711038961039	49.9744318181818	51.0491071428571	41.5781926406926
COPS3	12.7857142857143	21.9375	34.7232142857143	23.1488095238095
UQCRFS1	81.0194805194805	92.9346590909091	89.7723214285714	87.9088203463204
UTP6	20.9318181818182	19.9005681818182	5.46875	15.4337121212121
IWS1	5.03571428571429	17.15625	22.1919642857143	14.7946428571429
FAM60A	52.4772727272727	37.2585227272727	60.28125	50.0056818181818
MRPL27	96.3246753246753	64.5255681818182	83.4866071428571	81.4456168831169
SMARCA2	14.0941558441558	37.7727272727273	28.3214285714286	26.7294372294372
RNF13	78.1266233766234	58.3096590909091	66.2544642857143	67.5635822510823
PGM1	8.39285714285714	29.375	37.7678571428571	25.1785714285714
AKT3	16.012987012987	25.5085227272727	10.0669642857143	17.196158008658
EIF4E2	55.538961038961	89.0255681818182	90.2008928571429	78.2551406926407
PSMC3	39.237012987013	21.3039772727273	25.9955357142857	28.8455086580087
AGK	6.37012987012987	23.2585227272727	23.1741071428571	17.6009199134199
TM9SF1	25.9285714285714	48.625	74.5535714285714	49.7023809523809
RNF19A	74.1331168831169	86.3607954545455	13.5848214285714	58.0262445887446
SULF1	7.42857142857143	0	7.42857142857143	4.95238095238095
MAD2L2	8.39285714285714	2.65625	11.0491071428571	7.36607142857143
TTYH1	11.5	36.5625	48.0625	32.0416666666667
ERLIN1	74.7662337662338	70.7528409090909	5.70089285714286	50.4066558441558
CNDP2	9.01298701298701	17.2897727272727	20.8482142857143	15.7169913419913
PSMC2	36.8571428571429	50.4375	87.2946428571429	58.1964285714286
CIAPIN1	34.1980519480519	45.6534090909091	20.6696428571429	33.5070346320346
THOC2	12.6071428571429	38.6875	51.2946428571429	34.1964285714286
TXLNA	27.4318181818182	69.9318181818182	70	55.7878787878788
RPS9	77.1298701298701	83.0852272727273	88.6696428571429	82.9615800865801
EGFL6	0	0	0	0
MRPS18A	58.5876623376623	51.8465909090909	32.6160714285714	47.6834415584416
UQCRQ	140.487012987013	182.960227272727	158.901785714286	160.783008658009
RCBTB2	0.0357142857142857	25.6875	25.7232142857143	17.1488095238095
MRPL13	44.6623376623377	54.9659090909091	56.4464285714286	52.0248917748918
CPSF6	28.7792207792208	27.1051136363636	4.61160714285714	20.1653138528139
DUSP11	59.0714285714286	58.5	22.5714285714286	46.7142857142857
SOCS2	63.8181818181818	64.5056818181818	0.6875	43.0037878787879
TMX4	0.321428571428571	15.78125	16.1026785714286	10.735119047619
